ltable_id,rtable_id,label
journals/sigmod/Konig-RiesL97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262771%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/vldb/LeeLWS97,Uv8lA_eOro0J,0
conf/vldb/GarofalakisG02,S6PWjHRFORYJ,1
journals/sigmod/YeungHL94,peRBS-aM1NQJ,0
conf/vldb/BalminHKPSW03,abLUuO9iKAUJ,0
journals/vldb/GibsonKR00,uJ9jTdGkhiYJ,0
conf/vldb/ShaferAM96,wtPnwbBw7FoJ,1
journals/sigmod/Jarke95,url:http://adsabs.harvard.edu/abs/1985STIN...8710112R,0
journals/tods/ZaharioudakisCF97,EN1nFWJxnoIJ,1
conf/vldb/BarjaPFWD94,kLcx26MO-ykJ,0
journals/sigmod/PissinouSEMOPSTD94,fSKoYnVJbwwJ,1
conf/vldb/HristidisGP03,hCFSemq1EmMJ,0
journals/tods/CastanoAFP98,yaHMssg3_-0J,0
journals/vldb/HarrisR96,S8x6zjXc9oAJ,1
conf/vldb/Guting94,584tvD8f6AAJ,1
conf/vldb/AdiBEY00,OkdgQ1Pb6x8J,0
journals/vldb/HarderST99,i5JHqUYuGboJ,0
journals/sigmod/BusslerFM02,m56HUW18JKAJ,1
journals/sigmod/Kuijpers02,Rw1PG2LU860J,0
conf/sigmod/AdelbergD99,s40fqzss4woJ,1
conf/sigmod/MaheshwariL97,VcVAYDLTty8J,1
journals/sigmod/Winslett02b,CnBNgxd1kksJ,0
journals/sigmod/CalvaneseGLV03,64k7J-hyKUcJ,0
conf/sigmod/Ross00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083752%26type%3Dpdf,0
conf/sigmod/SistlaW95,DbNNMGAtNKgJ,0
conf/sigmod/CarinoKKB01,_KpYtRzdFH8J,0
journals/sigmod/LightstoneLZ02,TXvcfnPeNkwJ,0
journals/vldb/MehtaD97,zppqMPNFTQIJ,1
conf/vldb/ShahRS02,CoR5jNYfKskJ,0
conf/vldb/Adler01,url:http://portal.acm.org/citation.cfm%3Fid%3D604292%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/sigmod/Kim94,6DMmmNFSOhQJ,0
conf/sigmod/LiBKN03,micx2kyGfKIJ,1
conf/sigmod/WilschutFA95,K_PDL1_2brsJ,0
journals/sigmod/Rosneblatt94,pHdsyPOhh1cJ,0
journals/vldb/SuHHHLWLPLL01,url:http://portal.acm.org/citation.cfm%3Fid%3D1083592.1083692,0
conf/sigmod/JagadishKS00,IyZvnUitdRYJ,0
conf/vldb/ShuklaDN98,ks4Wxa8dHNIJ,0
journals/sigmod/RashidS00,HQzuy_hwzR8J,0
journals/sigmod/Snodgrass98b,yAwe__az8igJ,0
journals/sigmod/CaleroPR03,0oWQkaInEC4J,0
journals/sigmod/NascimentoM99,jDosoroqzRwJ,0
journals/vldb/C94,Ej4NT7UeHngJ,0
conf/vldb/MartinC94,yF2PLRsL848J,0
conf/vldb/MurthyB03,url:http://portal.acm.org/citation.cfm%3Fid%3D154766.155381%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3DSERIES003%26part%3DProceedings%26WantType%3DProceedings%26title%3DHistory%2520of%2520Programming%2520Languages%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/vldb/LaneEN00,AELK1VrNZ40J,0
conf/sigmod/AggarwalY00,di4WM5ygVgYJ,0
conf/vldb/JarkeKL00,6c3XQZ-_HDUJ,1
conf/sigmod/YanMHF01,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0014631CI,0
journals/sigmod/GlavitschSW94,prIAopXQJnkJ,0
conf/vldb/BernsteinHJRW00,1Wwp-kQC5l4J,0
conf/vldb/BelloDDFNSWZ98,G-XED7ZSLyUJ,0
conf/sigmod/ShanmugasundaramNSR99,4R6x8JFmEawJ,0
conf/vldb/GaoS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101337%26type%3Dpdf,0
conf/vldb/DattaRT99,hKMNHkT1kf4J,0
conf/sigmod/RossSS96,9zprnFuSgDgJ,0
journals/sigmod/Snodgrass00c,qxISg80i4pcJ,0
conf/vldb/YanG95,lr_Kq9SZLY8J,1
conf/sigmod/KuhnTS94,9JKwd0Ps1VYJ,0
conf/sigmod/Ballinger94,xGGBIZmLvmgJ,1
conf/vldb/ShahRS02,f2X6im46xPQJ,0
conf/sigmod/RaoR98,F1dIpgZJ0jQJ,0
conf/sigmod/JagadishJOT01,vmmkfZiANLoJ,0
journals/sigmod/PossasMCR00,_XJZ8xD9sTMJ,1
conf/sigmod/Ivinskis95,VbCfPqMAn-MJ,0
conf/sigmod/SunAA03,wR6CGftUyH0J,1
journals/sigmod/LightstoneLZ02,caF0mx7OFTMJ,0
conf/sigmod/GraySEBW94,Pgqk5xg-U2AJ,0
journals/vldb/BonczK99,LkUwdUe90GUJ,0
conf/vldb/MoserKK95,QrycU4KYfVMJ,0
conf/vldb/BrownG01,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D1568251CI,0
journals/sigmod/SommerGB02,OT1y8xmQ1XUJ,0
journals/sigmod/Halevy03,zKdYgKW3m0MJ,0
conf/vldb/GantiLR00,g5yrQCdJ56QJ,0
conf/vldb/SahuguetA99,NrXmzugArgoJ,1
conf/sigmod/Rosenthal01,BKEvCH1aY-EJ,0
conf/vldb/GilbertKMS02,kxGdQhvpi_sJ,1
journals/sigmod/LenzVJS03,TJ2XGfk_3dkJ,0
journals/sigmod/X95,iDsc8pYA68wJ,0
conf/vldb/AgrawalSX01,FoAVdcYe0tsJ,0
conf/vldb/SeidlK97,4Ps_ifsjnG4J,0
conf/vldb/RezendeS98,v-sw13fT2gQJ,0
journals/tods/CaldersNW02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101372%26type%3Dpdf,0
conf/sigmod/PatelD96,wST60sXh0CcJ,0
conf/sigmod/ArefBV95,XeXDbxZoB-YJ,0
conf/sigmod/Seshadri99,B855ccGhBu4J,1
journals/tods/WijesekeraJPH03,KjA5NlUhC-MJ,0
conf/sigmod/TheodoulidisAACKS94,lpaRzFmVvy0J,0
journals/vldb/DesslochHMMT98,4D2HQE6fXXEJ,1
conf/sigmod/Chong98,XOU3T0LQFdcJ,0
conf/vldb/Garcia-MolinaLY98,bCsX4nnVy00J,0
journals/sigmod/JensenCEGHJ94,ntDRsJyN2SMJ,0
journals/sigmod/Snodgrass98,mUnigwfHKSwJ,0
conf/sigmod/SalemBCL00,4692SthNStUJ,0
conf/sigmod/AgrawalASY97,url:http://portal.acm.org/citation.cfm%3Fid%3D882082.882084%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/vldb/EsterKSWX98,MC7KlhmEQt8J,1
conf/vldb/LockemannKKKN97,g5yrQCdJ56QJ,0
conf/vldb/Wadler01,k6eu4IWeE2sJ,0
journals/vldb/RafieiM02,jWfZg8QNGKoJ,0
conf/sigmod/RoussopoulosKS99,13CyZggemvwJ,0
conf/vldb/HoskingC99,8Pt19BiLeHEJ,1
conf/vldb/AbrolLMMMRTWZ01,o6noitAUGhYJ,0
conf/vldb/LevyMS94,WIbtPXHpeHoJ,0
conf/vldb/PottingerL00,M2zV0WBF7XYJ,1
conf/vldb/YuV00,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210445AH,0
conf/vldb/MiningGroup96,fGw7o-RlqlcJ,1
conf/vldb/GottlobKP02,e5Gm5upjQnkJ,1
conf/vldb/Tsur00,VANB-NFVarkJ,0
conf/vldb/ShaferAM96,iU7EJFViYvgJ,1
journals/vldb/AmielBDS96,l7cdzhET5fcJ,0
conf/sigmod/CareyDFHMNSSTTWZ94,tFwhdyBRe78J,0
conf/vldb/RossS97,oNUCMWMN7IMJ,0
journals/sigmod/AndersonS94,ZpJk6AWnYgwJ,0
conf/sigmod/Blakeley94,ytjBYVCw5K4J,0
conf/sigmod/BohmBKK01,mnJMRPhRqrYJ,0
conf/sigmod/MaddenFHH03,xsh0C_nCllsJ,0
conf/sigmod/ColbyKLMR97,0YqhgAHv5vcJ,0
journals/sigmod/NejdlSS03,lZGtV8TM9yoJ,1
journals/sigmod/DongS00,QLkg45G33VgJ,0
journals/sigmod/NobleS95,Xh4z_InAi4AJ,1
journals/sigmod/UlusoyB96,Oc1QHMKjXdsJ,0
conf/sigmod/BabcockBDM03,MXLXA7Zd1soJ,0
conf/sigmod/HanFWCZK96,qJwt-ZCMjpQJ,0
journals/sigmod/KiyokiKH94,url:http://doi.wiley.com/10.1002/he.100,0
conf/vldb/MadhavanBR01,9SZaSAwzyDMJ,0
journals/sigmod/AtkinsonDJPS96,OgBSNzmsvHUJ,1
conf/vldb/GalhardasFSSS01,n3DMdfviaSUJ,0
conf/vldb/ChaudhuriS94,3gvX_vqAIXEJ,0
conf/sigmod/DraperHW01,6csUZFROjIEJ,1
conf/vldb/YuPM03,mMoiBxQcK_MJ,0
conf/sigmod/Englert94,KOpz_NXJ3WUJ,1
conf/sigmod/TatarinovIHW01,_IZi7_HDxUwJ,0
journals/sigmod/PhatakSSS96,rCvyvNiKkZcJ,0
conf/sigmod/LabioYG99,2Y2aw_XRafsJ,0
conf/sigmod/AdaliSS99,hz78sVq8p2wJ,0
conf/vldb/ShahRS02,Q3MhG5RK29oJ,1
conf/sigmod/AgrawalS00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101910%26type%3Dpdf,0
conf/vldb/RamamurthyDS02,vGFdY2gG8YsJ,1
journals/sigmod/CrestaniG02,DH-qR88pEW4J,0
conf/sigmod/BerchtoldK98,TxHQA0RE8oEJ,0
journals/sigmod/MeltonMJKSZ01,IoNxL_rg2_cJ,1
journals/sigmod/MeltonMJKS02,ruMkEFagTIUJ,0
conf/vldb/GrumbachRS00,4A0xKZFhmR0J,0
conf/sigmod/GrayHOS96,5cw83MyqYrMJ,1
conf/sigmod/AvnurHLORRRW98,fqjVtEtVArkJ,0
journals/sigmod/JenningsNF98,vgi1l8lbDcsJ,1
journals/sigmod/ElmagarmidJF95,N4BY17DhGwsJ,0
journals/vldb/ChakrabartiGRS01,PTmCbogNUpAJ,1
conf/sigmod/MotakisZ97,8hMkXAIa8vEJ,1
conf/vldb/FankhauserGLMT98,XeK-exduCywJ,0
conf/sigmod/ShahC01,2wGOv6yh4yIJ,1
conf/vldb/DattaRT99,P2fMhdoFxQUJ,0
journals/sigmod/CrestaniG02,fEhxmWIwSJ0J,0
conf/sigmod/ChristophidesCM96,q3Y-Mlx2sUsJ,1
journals/tods/ChomickiTB01,damRLjJVvpkJ,0
conf/vldb/LuSL95,AvfsXnSTA24J,1
journals/sigmod/Franklin00b,ybhVMjQgUU4J,0
conf/vldb/GoldmanW97,w55ssr50sroJ,0
conf/vldb/SarawagiBKM02,I-Z5lr7IfQAJ,0
conf/sigmod/SarawagiTA98,ZLUo-gCGx5EJ,1
conf/sigmod/Ellison95,ufd-pLPLfTEJ,0
journals/sigmod/LiefkeS00,GyhnzPMUQKAJ,0
conf/sigmod/LiuFP03,Gnwc8TI6JlEJ,0
conf/sigmod/MorpainCFP96,EgurdgisWTQJ,0
journals/vldb/BonczK99,ATjnxh8X_f0J,1
conf/sigmod/LiskovACDGGMMS96,url:http://portal.acm.org/citation.cfm%3Fid%3D604264.604279%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/sigmod/Hampapur99,2ttuR59ijYYJ,0
conf/sigmod/ZouS96,kfwVaSlN3dUJ,0
conf/sigmod/DraperHW01,CyZacYCDdQsJ,0
journals/sigmod/Date96,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245885%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1
journals/tods/BunemanO96,C-fl9O_Qi0MJ,0
conf/vldb/KnorrN98,a_JkQ75RHYIJ,0
conf/vldb/SrivastavaDJL96,oQJNqlgXUbgJ,1
conf/sigmod/Nori00,ZTBiopwBpLgJ,0
conf/vldb/LernerS03,lml1Fe56_bYJ,0
journals/sigmod/DrewHKKLLLSW95,1RfTTkHX4PUJ,0
conf/vldb/ParkMC02,WB_SS6UprqUJ,0
conf/vldb/BaumannDFRW99,url:http://www.springerlink.com/index/RL0410355742611K.pdf,0
conf/sigmod/BabcockO03,lzDcGtahiYEJ,0
conf/vldb/ChaudhuriS94,QX6B_tdRsCEJ,0
journals/sigmod/FrankNS02,YeD6vittJSMJ,1
conf/sigmod/Bosworth03,U3uz3v0w3BkJ,0
conf/vldb/KoudasGGSV03,kTPqj0-_RcMJ,0
conf/vldb/GottlobKP02,KvhuIhTTj_YJ,0
journals/sigmod/RamamrithamSSTX96,ej8ptlaxPTwJ,0
journals/sigmod/LudwigG00,XzHG2PgPwxwJ,0
conf/vldb/GeorgeH98,H9kP04YYA4QJ,0
conf/sigmod/KotidisR99,ZknlFLRnqLYJ,1
conf/vldb/X00,NTrKw_XMQLkJ,0
journals/vldb/ChuIT94,XN11heA-GhkJ,0
conf/vldb/WuYCT95,aI71vLvnLzMJ,0
journals/vldb/MehtaGPN98,2bafas1GXWQJ,0
journals/sigmod/McClatcheyV97,H68_HkwMmlQJ,0
journals/sigmod/Liu01,TzoRzatgypEJ,0
journals/sigmod/Snodgrass99,Myj_hMOXJIQJ,0
conf/vldb/HanF95,1urLrX5xC3MJ,0
conf/sigmod/BhattacharyaMBNHS02,cg01BqanXhUJ,1
journals/vldb/FiletoLPAM03,VtCWfiyINLIJ,0
conf/sigmod/SagonasSW94a,VyG3DtMwR-wJ,0
conf/sigmod/GillmannWW02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027771%26type%3Dpdf,0
conf/vldb/Lesk94,zQMjNgcIjeUJ,0
journals/sigmod/Kemper02,s5ZemkAipVQJ,0
journals/vldb/HarderST99,juRxTwp_Ue8J,0
journals/sigmod/FrewD97,la_2Im8hW7sJ,0
journals/sigmod/AnyanwuS02,oiKKyuxtKIUJ,0
journals/vldb/ManegoldBK00,6GAoBRINv7kJ,1
conf/sigmod/ChenR94,YAsocPxLhlQJ,0
conf/vldb/PapadiasT01,z2i4dF7ql1sJ,0
conf/vldb/MadhavanBR01,QZyUtlmyn1UJ,1
conf/sigmod/Jhingran00,LbcIQJ-_FMgJ,0
journals/sigmod/Kumar03,c24cwONhIa4J,0
conf/vldb/AmielBDS94,DSK8PrN17mUJ,0
conf/sigmod/QuassW97,uJaiWQzFEZwJ,0
journals/sigmod/KramerNKRLKLZ97,SsC6psG_FZAJ,0
journals/sigmod/Snodgrass00a,q9ieSuhVQKwJ,0
conf/sigmod/Ellison95,t_XrLlqtRckJ,0
journals/tods/ZobelMR98,iJUQxO57UaEJ,0
journals/sigmod/Franklin97b,iskOnjIAfbsJ,0
conf/sigmod/Moore95,blXqcz0xPrMJ,0
conf/vldb/GutierrezPST94,9KM1MkzWaWoJ,0
journals/vldb/HuntAI02,LiYp5oaDwbMJ,1
conf/sigmod/Mylopoulos98,ojEcoQCzdkMJ,0
conf/vldb/PardonA00,uR_M2WL8xgUJ,0
journals/sigmod/Qian96a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101971%26type%3Dpdf,0
journals/vldb/WhiteD95,SFmnhrhoQzgJ,0
conf/sigmod/GarofalakisGRSS00,5uvR4kU1UOoJ,1
conf/vldb/GeorgeH98,M0W5X_JA5kcJ,1
journals/vldb/Han98,k36Jn8oZqwAJ,0
conf/sigmod/ChenDLT00,EgREwWwnDl8J,0
conf/vldb/Amer-YahiaCD98,VrCX1YnKfisJ,0
journals/sigmod/Aberer03b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776994%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
journals/vldb/C94b,79WTIkuiJdgJ,0
conf/vldb/CohenMKS03,XXWaCNRTbTgJ,0
conf/vldb/GionisIM99,cKB0m1fkxXcJ,0
conf/vldb/Team00,MfPbk62EdyQJ,0
journals/tods/Alagic99,Sbpl-16tQKgJ,0
journals/sigmod/DadamK97,1EMlStkAP5YJ,0
conf/sigmod/YangWYH02,K8FEoYyEPL8J,0
conf/vldb/GingrasL98,yh5g871ZZzQJ,0
conf/sigmod/FranklinJK96,r_AJVAqn0KcJ,0
journals/vldb/BarbaraI95,OEpwAcnqlWwJ,0
journals/tods/GunopulosKMSTS03,-q1BFuUI27EJ,1
conf/vldb/HvasshovdBT00,7RfIyu2r4-kJ,0
journals/tods/Chen95,kXON0eJukd4J,0
conf/vldb/AbiteboulACEMM99,_zHAz0-byccJ,0
journals/sigmod/SofferMC02,RJIZT8TqUpwJ,0
conf/vldb/NgC97,url:http://www.springerlink.com/index/R187542R1Q703R74.pdf,0
conf/vldb/WiesnerK01,xQDasAspEegJ,0
conf/sigmod/WhiteD95,vcnT5aIZVTEJ,0
conf/vldb/ClaussenKMP97,HcJy6GpsmPYJ,0
journals/sigmod/BonifatiC00,RR-e0fkaniQJ,1
journals/sigmod/Snodgrass99a,ZJRIE5CMDZAJ,0
journals/sigmod/LawderK01,oWycPF742cUJ,0
conf/sigmod/WangZS95,AOfAOwaNqCYJ,0
journals/sigmod/Segev95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D984534%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/sigmod/GionisGK01,aKEarwPrImoJ,0
journals/sigmod/X95,MbDCnGbF9WMJ,0
conf/vldb/DongHLPW01,VB44VKTgBgUJ,0
conf/vldb/BelussiF95,C-Hz6btw11gJ,1
journals/sigmod/YaoG02,hZdJbrGrGosJ,0
conf/sigmod/MarklL02,hSWDGZiwxo8J,0
journals/sigmod/CampbellEM03,T6-1YTgeeF4J,0
journals/sigmod/Winslett01,V4NASwqZ530J,0
conf/vldb/Shmueli01,MsjL7Aj1KCIJ,0
conf/sigmod/LangS01,3uFXu0xTgqAJ,0
journals/vldb/ScheuermannWZ98,LAQ2YWUaqacJ,0
conf/sigmod/BerchtoldBK98,5bjtbk4ZdZIJ,1
conf/vldb/RamsakMFZEB00,ZTHjFt2qUAYJ,0
conf/vldb/BaumannDFRW99,BQWzpwMQOD4J,0
conf/sigmod/AdaliBSS98,zWHE1jV6f84J,0
conf/vldb/Madnick95,url:http://ieeexplore.ieee.org/xpl/abs_free.jsp%3FarNumber%3D1320053,0
journals/sigmod/CaplinskasEV02,x4HkJDEYFmYJ,0
journals/sigmod/Hainaut03,Xh2qzZe-kFkJ,0
conf/sigmod/ChaudhuriMN99,w8V6WdctU7YJ,0
conf/sigmod/BressanGFJHKLMPQSS97,url:http://ieeexplore.ieee.org/iel5/9217/29235/01320062.pdf%3Farnumber%3D1320062,0
journals/sigmod/Lomet01,8210LPnuMb0J,0
conf/sigmod/LuoEHN02,osIpBeJ_w0QJ,0
conf/vldb/RothOH99,znWqWhUfPp8J,0
conf/sigmod/LabioWGG00,pDtJuYkMjggJ,0
journals/tods/KossmannFDA00,KeOJjlqRfwgJ,0
conf/sigmod/ImielinskiVB94,YCP5tWRHS_EJ,1
journals/sigmod/BernsteinDK99,Ye5fTBiMoUwJ,1
journals/tods/BrunoCG02,Cg8CVYNv-lQJ,0
journals/sigmod/Segev95,RYKW_UmJ0EwJ,0
journals/sigmod/X94,AidbvODvV1kJ,0
journals/tods/ShashaLSV95,10ocxsIRzxEJ,0
conf/vldb/RaghavanG03,ma-ZRYj0pXIJ,1
conf/sigmod/ClossmanSHKPB98,SY4XV_ITK20J,0
conf/sigmod/FaginKS03,aByLKO8tKGwJ,0
conf/sigmod/ColbyKLMR97,f1pvHZMN_K4J,0
conf/vldb/CasatiDGS01,cEId_ZembW4J,0
conf/vldb/IoannidisP99,rs3jIg5Uk9UJ,0
journals/sigmod/Huyn01,H5w0hzh1c14J,0
conf/sigmod/GuhaJKSY02,04n1FDGxU0AJ,0
journals/sigmod/Ley00,9nSXj3QQSLcJ,0
conf/vldb/BenediktCFRZZ02,R9gA8RFgoSgJ,0
journals/sigmod/Qian95,qRsT_h_aVd0J,0
journals/sigmod/RossHLW01,9RhyaHEMvAgJ,0
conf/vldb/X00a,OlbPla3AjlQJ,0
conf/vldb/BouganimFV96,TiffIV1Y6AMJ,1
conf/vldb/AgrawalKSX02,ZCBoAEMf_I8J,0
conf/vldb/DaynesC02,l5GboAkBH1AJ,0
conf/sigmod/AbiteboulCM95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101983%26type%3Dpdf,0
journals/tods/CastanoAFP98,cM7u25ciwZUJ,0
conf/sigmod/WynblattN01,s9eUKlnLkBkJ,0
conf/vldb/ShashaB02,BsQtFZrn3fsJ,0
journals/sigmod/DarwenD95,UJCmE7YfUlYJ,0
conf/sigmod/WangSCRZP97,v2OGpnLacx8J,0
journals/sigmod/McHughW97,jDVjbR07gWgJ,0
conf/sigmod/McIverK94,Iam2LCrEQC4J,0
journals/sigmod/Bussler02,_BVn-HpVzgsJ,0
journals/sigmod/LacroixB03,fkCkIdv1IIIJ,0
conf/sigmod/ZhugeGHW95,36ibNcuzKVAJ,1
conf/vldb/Kornacker99,G7CJNSIBp10J,0
journals/sigmod/RosenthalHRS97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D1107238CI,0
journals/tods/GravanoGT99,NCv4Y_aV23EJ,1
conf/vldb/ShuklaDNR96,YIlg3PsvqTgJ,0
conf/sigmod/DasGR03,7ORykEWIrV4J,0
journals/tods/BeneventanoBS03,xZVDbSs7CfwJ,0
journals/sigmod/Huyn01,url:http://portal.acm.org/citation.cfm%3Fid%3D603867.603869%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/sigmod/Vaskevitch94,BmV2iPuXZeMJ,0
journals/vldb/BunemanFS00,Jo6-8TTloocJ,0
conf/vldb/KoudasMJ99,ItOlYY7ITt0J,0
journals/sigmod/ChristoffelPSL98,JXiJ0MIQSf0J,1
journals/vldb/LawLG99,X2obIjGHFOQJ,0
conf/vldb/YangG01,LN1TWlAUa0wJ,1
conf/sigmod/VriesMNK02,ZMONiwJB2MoJ,0
conf/sigmod/ShenNSHS03,UXm0EWCXxpIJ,0
conf/vldb/ColletCS94,q0LbTnnGsIsJ,0
journals/sigmod/FlorescuLM98,_SR_pRTnA6IJ,1
journals/sigmod/Hammer03,w2Z4QqIEm7oJ,0
journals/sigmod/McHughAGQW97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DENV%26recid%3D10407,0
conf/sigmod/SaltenisJLL00,zM0o4FoKRXIJ,1
journals/vldb/AmielBDS96,DMYXJIkIenYJ,0
conf/vldb/ScheuermannSV96,kxebBNLKWl4J,1
conf/vldb/AnciauxBBPV01,6tbbOAIiLq4J,0
journals/sigmod/Klein94,I_FbR9D6_8sJ,0
journals/vldb/LaurentLSV01,UkWTBXPmxo8J,0
journals/sigmod/BawaCCDGGKMSSVY03,CAMP-DQexD8J,0
journals/sigmod/ONeilG95,NLmRTOxRuMkJ,0
journals/sigmod/Rosneblatt94,s98GgFcgEd8J,0
journals/vldb/HjaltasonS02,eGqHfYyLHL8J,0
conf/sigmod/WhiteD95,HEpPxGDNjtEJ,0
journals/sigmod/TianDCZ02,url:http://www.springerlink.com/index/N851829278X746N1.pdf,0
conf/sigmod/WangSSZZW00,url:http://ieeexplore.ieee.org/iel5/69/29527/01339269.pdf%3Farnumber%3D1339269,0
journals/sigmod/RamanathanH97,K6LO9ZFrO34J,0
conf/sigmod/SchleimerWA03,nCRFjDfhOmcJ,1
conf/sigmod/WaasG00,-8erEWRf6CIJ,0
journals/sigmod/DrewHKKLLLSW95,1BALpm4diSoJ,0
conf/vldb/ChienTZ01,uIa57rfDba8J,0
conf/sigmod/GingrasLSPS97,eRd-JZ3Y8m8J,0
journals/vldb/FahlR97,WwiNzuiIqPMJ,0
conf/sigmod/BohmA96,9vKCnxgDkDIJ,0
journals/vldb/ChandrasekaranF03,x5IBsUYMhQkJ,0
journals/vldb/ZezulaSAR98,NGmfDUfEgLwJ,0
conf/vldb/HankinsP03,NsxXW_CvQpkJ,1
conf/sigmod/DoppelhammerHKK97,mS1AiUIW3U0J,0
journals/sigmod/SilberschatzSU96,3nXBlVy0-HUJ,1
journals/sigmod/Abiteboul99,J_7kZS39msAJ,1
journals/sigmod/Rosneblatt94,ZBEUPeUOILAJ,0
conf/sigmod/Bussler01,BvwPBkQRVpYJ,0
conf/vldb/SilversteinBMU98,EFqU_vfEL_0J,0
journals/vldb/FiebigHKMNSW02,ideOjKSk9XgJ,0
conf/sigmod/DoppelhammerHKK97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D018802530041AI,0
conf/vldb/SchaeferBBJ00,BKvmjX7abn0J,0
conf/vldb/LingLL00,axLVqxHiJicJ,0
conf/sigmod/Keim96,VMUQxO5sWMUJ,1
conf/sigmod/Mohan96,JHJ-NMsTtL0J,1
conf/vldb/YagoubFIV00a,y35mpYy4630J,0
conf/vldb/LiM01,v5RwghqO86sJ,0
conf/sigmod/ColletC95,dGANbgxaSBEJ,0
conf/vldb/KemperK94,YIXZ-4GA6vYJ,0
journals/sigmod/Domingo-FerrerH98,9bRPA_aTYh4J,1
conf/sigmod/ViglasN02,69nY_nZJE68J,0
conf/vldb/JagadishNSSK97,ZG9yClLgWnsJ,1
conf/sigmod/Chan98,Qmgmqih7_gIJ,0
journals/sigmod/Rosenthal98,dOBLMV6pUy4J,0
journals/tods/MokNE96,VVD-U4tY4P4J,0
journals/tods/TaoP03,CEhTeFP0ExgJ,0
journals/vldb/KraissW98,wd9dp08MveIJ,0
journals/tods/BozkayaO99,9wnPH2ovRSAJ,0
conf/sigmod/DogacTPPLKTK02,eGUe1QXk6GIJ,0
conf/vldb/MohanBWSZ00,uOEFn1HP0IgJ,0
journals/sigmod/KuanL99,jMq7Tj6boIgJ,0
conf/vldb/Sripada02,inivssAucCYJ,0
conf/vldb/BernsteinPS99,qwmFIA1HUrIJ,0
conf/sigmod/CareyDFHMNSSTTWZ94,0oPBNo-ofPkJ,1
conf/vldb/SteinbrunnPMK95,ti6ELqthwqkJ,0
conf/sigmod/SeshadriHPLRSSS96,NTb_qM3uslMJ,0
conf/vldb/DiaoF03,h43touEiLyAJ,0
conf/vldb/Kotidis01,rEytZgzK6fMJ,0
conf/sigmod/RoussopoulosKR97,0vp2Qv72Fm8J,0
journals/sigmod/DogacDKOONEHAKKM95,ZE48JXMp1T4J,0
conf/sigmod/HwangLYMMGCSS94,xGg2mbj2KtgJ,0
conf/sigmod/SagonasSW94a,djOvjjluA58J,0
journals/tods/Chen95,9Iy_Gyj2lyMJ,0
conf/sigmod/LahiriJJC98,pBTrUUOYfyQJ,0
conf/vldb/MadhavanBR01,MGXjM2zKyvQJ,0
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,N5uSDAzFwocJ,0
conf/vldb/SayalCDS02,g5yrQCdJ56QJ,0
conf/vldb/BohlenSS96,MqokIdCr2oIJ,1
conf/vldb/NinkHR99,1tpIy-oDnrYJ,0
