ltable_id,rtable_id,label,base_score,shift_score
916,3106,0,0.11,0.07
640,323,1,0.14,0.8990070206706787
584,3160,0,0.015,0.07
1262,3161,0,0.0,0.0
493,2391,0,0.0,0.0
12,1159,0,0.0,0.03
895,2560,0,0.15,0.05
129,3159,0,0.01,0.07
333,168,0,0.0,0.0
26,367,0,0.0,0.0
396,1311,0,0.0,0.0
548,3063,0,0.15,0.28419437340153453
26,3017,0,0.0,0.0
225,1001,0,0.0,0.025
1284,2960,0,0.0,0.005
1072,2046,1,0.12,0.03
564,1097,0,0.0,0.0
1202,2892,0,0.035,0.115
606,2257,0,0.0,0.03
0,1878,1,0.87,0.655
662,2959,0,0.0,0.125
1022,306,0,0.02,0.025
275,3108,0,0.05,0.02
1304,1116,0,0.025,0.09
70,1485,0,0.0,0.145
873,3063,0,0.01,0.215
398,2938,0,0.24317098662207356,0.24317098662207356
44,832,0,0.03,0.165
45,2849,0,0.0,0.235
1227,1088,1,0.64,0.23
275,2995,0,0.21,0.5829781376518218
329,2894,0,0.655,0.8990070206706787
877,195,1,0.055,0.015
821,2096,0,0.4344444444444444,0.4
165,1728,0,0.33,0.065
109,3016,0,0.025,0.76
541,3194,0,0.005,0.005
27,3160,0,0.0,0.0
1177,1014,0,0.57,0.57
135,1129,0,0.0,0.075
1262,324,0,0.0,0.005
1111,2680,0,0.01,0.09
274,832,0,0.05,0.035
840,2292,0,0.0,0.0
654,2961,0,0.0,0.0
687,97,0,0.005,0.0
602,1146,0,0.325,0.65
642,216,0,0.0,0.005
1190,2447,0,0.5845833333333333,0.42
1196,2076,0,0.0,0.005
547,3171,0,0.0,0.005
252,1786,0,0.65,0.22
1322,368,0,0.0,0.0
515,423,0,0.005,0.025
492,2853,0,0.005,0.0
389,3022,0,0.03,0.2895694090298209
539,1214,0,0.0,0.005
1264,3089,0,0.01,0.12
917,3132,0,0.035,0.02
1223,2852,0,0.06,0.055
395,2906,1,0.435,0.12
586,3134,0,0.0,0.0
334,3031,1,0.8306388888888888,0.9649129665954811
114,3033,0,0.0,0.075
157,1958,0,0.135,0.07
989,2097,0,0.435,0.6505036836088709
271,1207,0,0.0,0.0
184,1771,0,0.175,0.134
946,3140,0,0.015,0.155
852,3003,0,0.005,0.039
279,2108,1,0.47065453925365247,0.47065453925365247
784,412,0,0.0,0.005
578,1636,0,0.16,0.11
606,2853,0,0.0,0.005
1005,292,0,0.025,0.025
907,3110,0,0.0,0.06
680,266,1,0.985,0.115
1037,3036,0,0.165,0.17
852,2591,0,0.035,0.24478571428571425
973,461,0,0.28,0.3202572388986106
736,372,0,0.0,0.0
350,923,0,0.0,0.0
443,3117,0,0.105,0.7032280525846701
548,2516,0,0.455,0.38833333333333336
571,430,0,0.0,0.0
271,1497,0,0.0,0.12481551226551227
662,111,0,0.0,0.0
1246,1268,0,0.0,0.145
514,2818,0,0.065,0.485
187,1516,1,0.345,0.3
1056,2584,0,0.435,0.045
820,185,0,0.215,0.05
1198,1367,0,0.0,0.0
1127,2109,0,0.0,0.005
1053,2835,0,0.105,0.395
271,831,0,0.0,0.0
751,2707,0,0.005,0.005
625,1409,0,0.0,0.0
176,2996,0,0.19,0.9025773918916447
1176,540,0,0.355,0.475
229,2141,0,0.27,0.08
557,939,0,0.0,0.0
1284,2009,0,0.20466071428571428,0.214375
1229,145,0,0.065,0.8990070206706787
146,915,0,0.045,0.065
511,2877,0,0.0,0.05
857,2167,0,0.02,0.27421052631578946
1337,1844,0,0.52,0.45
546,2649,0,0.0,0.05866666666666667
528,1265,0,0.03,0.055
820,2011,0,0.035,0.02
875,1592,0,0.04,0.055
834,3012,0,0.01,0.01
1105,107,0,0.14,0.135
1072,402,0,0.26,0.28
229,312,0,0.0,0.0
866,203,1,0.875,0.15
176,845,0,0.155,0.165
1251,1738,0,0.125,0.04
1272,1342,1,0.99,0.32
681,1600,0,0.15,0.545
840,2175,0,0.055,0.055
1177,2411,0,0.0,0.0
917,772,0,0.19,0.04
208,1940,0,0.02,0.19
912,763,0,0.66,0.505
145,3126,0,0.03,0.7218333333333333
543,145,0,0.0,0.25
105,3022,0,0.04,0.8990070206706787
74,1599,1,0.565,0.535
812,2797,1,0.04,0.1
490,100,0,0.0,0.0
114,3034,0,0.0,0.075
129,2958,0,0.04,0.085
465,1763,0,0.0,0.0
1179,891,0,0.095,0.08
1214,549,1,0.39454545454545453,0.4066666666666666
827,2335,0,0.0,0.0
594,1447,0,0.0,0.0
514,3085,0,0.835,0.075
997,2255,1,0.37333333333333335,0.4625714285714286
1022,1484,0,0.04625,0.02625
606,2818,0,0.09,0.125
544,1585,0,0.005,0.01
632,332,0,0.0,0.03
202,59,0,0.015,0.525
1300,9,0,0.925,0.055
1014,773,1,0.855,0.505
486,2446,1,0.225,0.07
536,3094,0,0.0,0.0
971,845,0,0.455,0.165
1110,2023,0,0.0,0.0
1305,1852,0,0.0,0.005
341,556,0,0.0,0.015
570,2853,0,0.0,0.0
1039,3069,0,0.58,0.6877678571428573
548,1068,0,0.09,0.129
1264,2510,0,0.005,0.045
971,2313,0,0.01,0.8990070206706787
216,372,0,0.0,0.0
1185,2926,0,0.0,0.01
1145,2137,0,0.01,0.005
824,1322,0,0.0,0.0
496,1828,0,0.0,0.049
572,368,0,0.0,0.0
382,1089,0,0.005,0.0
112,3106,0,0.26,0.02
876,951,0,0.065,0.155
1127,2331,0,0.055,0.08
753,125,0,0.01,0.015
443,1715,0,0.0,0.0
541,1120,0,0.02,0.01
131,3107,1,0.6835,0.975
577,2837,0,0.3,0.205
1057,919,0,0.0,0.03
1078,2936,0,0.0,0.2
146,3029,0,0.035,0.535
27,1188,0,0.015,0.15
425,1118,0,0.46,0.83
858,3204,0,0.0,0.005
1017,2062,0,0.01,0.015
532,0,0,0.18,0.215
567,3143,0,0.0,0.035
176,621,0,0.055,0.165
1069,1787,0,0.43,0.265
620,352,0,0.13,0.105
805,1637,0,0.245,0.165
605,3175,0,0.005,0.13
516,1146,0,0.02,0.395
523,111,0,0.01,0.02
520,2301,0,0.0,0.005
408,2813,0,0.155,0.07
23,2108,0,0.10666071428571428,0.275
364,1900,0,0.02,0.025
606,2848,0,0.0,0.0
1303,743,1,0.375,0.19
514,3199,0,0.0,0.01
1305,1105,0,0.0,0.09480000000000001
863,891,0,0.04,0.07
1176,2595,0,0.025,0.125
645,1514,0,0.0,0.005
90,344,0,0.0,0.085
599,832,0,0.0,0.0
589,1138,0,0.715,0.845
492,1961,0,0.0,0.0
874,787,0,0.0,0.005
184,1553,0,0.295,0.325
863,2392,0,0.29,0.015
588,521,0,0.03,0.0
1255,1078,1,0.49,0.155
821,1561,1,0.505,0.76
1308,2773,0,0.0,0.0
993,1214,0,0.02,0.02
702,410,1,0.68,0.355
608,216,0,0.015,0.075
593,893,0,0.005,0.0
944,2139,0,0.01,0.015
520,922,0,0.0,0.005
465,485,0,0.005,0.0
1290,1057,0,0.0,0.0
803,2393,0,0.0,0.005
1353,1475,0,0.045,0.4406545392536525
82,878,0,0.045,0.095
578,1652,0,0.0,0.005
1111,2811,0,0.0,0.0
947,2070,0,0.025,0.075
12,2847,0,0.0,0.0
858,998,0,0.005,0.0
975,1517,0,0.825,0.9649129665954811
645,924,0,0.005,0.015
208,1865,0,0.0,0.1
892,428,0,0.0,0.0
374,2815,1,0.945,0.9649129665954811
511,1973,0,0.0,0.01
3,1879,1,0.61,0.19
1021,2839,0,0.0,0.0
522,2821,0,0.185,0.195
570,795,1,0.93,0.12
1105,3026,0,0.005,0.06
632,1011,0,0.0,0.06346666666666667
515,2804,1,0.535,0.635
1004,1424,0,0.185,0.12
586,1823,0,0.075,0.185
225,2847,0,0.02,0.075
844,2463,1,0.11,0.07
951,2998,0,0.0,0.0
250,2524,0,0.42,0.7274488107650713
586,3133,0,0.0,0.075
1038,2083,0,0.1,0.155
760,397,1,0.02,0.03
951,2839,0,0.02,0.01
1186,70,0,0.2,0.1
67,3151,0,0.12,0.07
48,2078,0,0.11,0.6505036836088709
851,3056,0,0.025,0.03
593,897,0,0.0,0.0
823,2518,0,0.29,0.4
1170,1072,0,0.005,0.0
148,2334,0,0.0,0.235
993,1311,0,0.0,0.005
652,318,1,0.82,0.09
511,1748,0,0.025,0.085
348,1007,0,0.0,0.0
295,2969,0,0.24317098662207356,0.24317098662207356
827,2183,0,0.0,0.005
592,355,0,0.0,0.0
225,3171,0,0.0,0.01
118,2199,0,0.02,0.03
1269,1026,0,0.005,0.025
312,2771,0,0.235,0.305
250,1148,0,0.0,0.0
518,1137,0,0.035,0.025
1174,372,0,0.0,0.005
923,893,0,0.0,0.0
23,312,0,0.0,0.0
3,1068,0,0.0,0.01
593,372,0,0.01,0.005
800,3053,0,0.285,0.285
837,1595,0,0.005,0.1939473684210526
319,3106,0,0.225,0.06
1242,787,0,0.025,0.07
892,2308,0,0.4822222222222222,0.7274488107650713
597,1146,0,0.0,0.09
27,2591,0,0.005,0.01
1110,2036,0,0.155,0.085
557,2473,0,0.0,0.0
142,1769,0,0.015,0.365
87,3194,0,0.0,0.01
593,558,0,0.0,0.0
678,845,0,0.075,0.035
1075,797,0,0.0,0.0
736,2393,0,0.0,0.0
1166,2167,1,0.36,0.405
320,3054,0,0.025,0.02
309,3050,0,0.005,0.0
516,331,0,0.08,0.03
514,1132,0,0.005,0.355
361,70,0,0.04,0.075
432,554,0,0.0,0.0
522,1207,0,0.0,0.035
910,902,0,0.0,0.0
630,274,1,0.485,0.105
602,1842,0,0.0,0.0
553,946,0,0.0,0.0
5,345,0,0.005,0.085
1190,2426,1,0.015,0.035
989,2151,0,0.145,0.6505036836088709
516,902,0,0.43,0.425
577,3143,0,0.0,0.0
1038,741,0,0.065,0.29
1068,2093,0,0.03,0.045
93,2195,0,0.0,0.005
492,3160,0,0.0,0.025
1101,2370,0,0.25366666666666665,0.525
1264,3003,0,0.0,0.0
837,531,0,0.025,0.005
267,190,0,0.0,0.0
265,902,0,0.0,0.0
948,2038,0,0.005,0.0
518,998,0,0.27399999999999997,0.75
1349,1017,0,0.645,0.9649129665954811
937,1757,0,0.08,0.16
364,145,0,0.21,0.035
614,3175,0,0.035,0.675
157,145,0,0.14,0.8990070206706787
614,2364,0,0.03,0.07
991,2062,0,0.02,0.23
614,3190,0,0.0,0.075
412,1017,0,0.045,0.22
1078,2139,0,0.005,0.045
516,3032,0,0.135,0.145
61,3046,0,0.01,0.005
243,141,1,0.5983333333333333,0.72
695,2768,0,0.03,0.8990070206706787
145,1643,0,0.15,0.075
225,1162,0,0.0,0.025
1341,2851,0,0.005,0.8990070206706787
1307,716,1,0.745,0.47
999,2265,0,0.61,0.315
671,3036,0,0.415,0.085
604,2165,0,0.01,0.11
1115,1033,0,0.0,0.005
258,1864,0,0.075,0.16645833333333332
1053,243,0,0.445,0.16
1014,2290,0,0.7,0.28
827,2249,0,0.0,0.005
1066,2108,0,0.05,0.105
1170,2392,0,0.0,0.185
670,3183,0,0.0,0.0
710,2139,0,0.32145833333333335,0.9649129665954811
609,3034,0,0.01,0.015
573,752,0,0.0,0.005
1286,2336,1,1.0,0.455
798,3110,0,0.005,0.07
851,783,0,0.01,0.04
738,2018,0,0.04,0.025
820,2355,0,0.135,0.02
193,1524,1,0.0,0.2
541,1687,0,0.0,0.005
1290,562,0,0.0,0.0
382,939,0,0.0,0.0
512,2271,0,0.005,0.015
1198,1350,0,0.0,0.0
1360,1908,0,0.005,0.0
958,986,0,0.0,0.015
532,922,1,0.65,0.4033333333333334
1024,1032,0,0.93175,0.35
515,2996,0,0.38,0.995
786,2568,1,0.9156031746031746,0.43375
562,192,0,0.05,0.12375
883,3161,0,0.0,0.1
513,2527,0,0.7785194805194804,0.43875
333,1675,0,0.0,0.09
161,1491,1,0.635,0.6332568734015345
310,3103,1,0.6,0.9121820728291317
580,1099,0,0.0,0.075
27,1183,0,0.015,0.105
452,338,0,0.09,0.085
713,978,0,0.07,0.145
827,2758,1,0.535,0.585
518,915,1,0.815,0.445
586,922,0,0.0,0.005
753,2877,0,0.0,0.2913391102436398
586,3034,0,0.008333333333333333,0.095
276,2143,0,0.025,0.23
875,2615,0,0.335,0.22
749,345,1,0.64,0.29
407,1647,0,0.01,0.06
606,1011,0,0.0,0.015
219,1769,0,0.0,0.365
364,1696,0,0.01,0.005
333,891,0,0.0,0.005
1198,1214,0,0.0,0.0
1305,137,0,0.13,0.290875
762,396,1,0.335,0.4
1322,452,0,0.195,0.08
982,2762,1,0.7,0.23
578,831,0,0.0,0.0
333,1183,0,0.0,0.0
3,199,0,0.0,0.0
105,3021,0,0.145,0.565
642,448,0,0.0,0.005
47,2987,0,0.035,0.01
517,984,0,0.0,0.0
251,2959,0,0.0,0.0
674,256,1,0.035,0.6160916288861561
1262,367,0,0.055,0.05
804,2122,0,0.03,0.19274999999999998
1177,2518,0,0.11,0.1
361,977,0,0.0,0.0
1174,354,0,0.0,0.0
496,111,0,0.235,0.23
197,1999,0,0.175,0.155
25,1445,1,1.0,1.0
1090,892,0,0.04,0.09
515,3009,0,0.25,0.205
837,508,0,0.005,0.2
142,1817,0,0.035,0.1
1246,1223,0,0.0,0.125
930,960,0,0.0,0.0
462,202,0,0.005,0.015
1020,2589,0,0.69,0.135
837,371,0,0.335,0.2694
556,906,0,0.18,0.52625
359,2894,0,0.005,0.05
518,2877,0,0.0,0.135
137,1890,0,0.39,0.07
196,76,0,0.175,0.14
578,3220,0,0.01,0.10400000000000001
967,277,0,0.185,0.06
44,2851,0,0.0,0.8990070206706787
322,452,0,0.07,0.07
322,521,0,0.0,0.0
350,242,0,0.0,0.0
355,1210,0,0.01,0.03
444,1432,0,0.045,0.13
858,2877,0,0.025,0.015
207,2287,0,0.0,0.0
145,1132,0,0.03,0.7218333333333333
497,2877,0,0.045,0.105
592,950,0,0.0,0.0
496,2818,0,0.02,0.1989473684210526
808,1052,0,0.0,0.045
886,2309,1,0.84,0.585
574,1975,0,0.01,0.04
1328,1114,0,0.095,0.17
762,1447,0,0.53,0.235
468,3005,0,0.02,0.02
858,3215,0,0.12,0.16
1149,920,1,0.825,0.125
584,959,1,0.97,0.6830368975149227
883,2671,0,0.0,0.005
465,242,0,0.075,0.175
265,917,0,0.01,0.0
112,3110,0,0.015,0.055
583,2844,0,0.045,0.065
393,1852,0,0.0,0.005
695,1548,0,0.255,0.095
330,1201,0,0.27,0.72
781,2206,0,0.07,0.295
1169,1168,0,0.0,0.21
781,3204,0,0.005,0.11
644,3107,0,0.17,0.2
285,2856,0,0.0,0.065
632,1514,0,0.0,0.33
91,3145,0,0.01,0.005
363,563,0,0.0,0.0
1262,893,0,0.0,0.005
27,2853,0,0.015,0.005
44,1666,0,0.005,0.8990070206706787
18,2873,0,0.02,0.015
93,1497,0,0.0,0.155
1084,2108,0,0.41,0.035
892,372,0,0.05,0.135
829,1495,0,0.0,0.0
527,960,0,0.0,0.0
971,1475,0,0.005,0.8990070206706787
544,111,0,0.315,0.285
26,902,0,0.0,0.02
1322,3161,0,0.18,0.235
126,2958,0,0.04,0.085
1170,2802,0,0.07,0.01
278,3108,0,0.04,0.065
270,192,0,0.005,0.005
225,3204,0,0.0,0.05
587,1514,0,0.16,0.565
1051,3062,0,0.565,0.305
606,1014,0,0.0,0.09
837,946,0,0.01,0.01
593,242,0,0.005,0.005
1142,932,0,0.0,0.0
923,986,0,0.005,0.0
578,1075,0,0.06,0.005
578,1585,0,0.0,0.13860952380952382
79,1190,0,0.48,0.94
324,2982,0,0.03,0.375
558,621,0,0.4425,0.095
1141,995,0,0.265,0.615
492,2150,0,0.01,0.025
788,2347,0,0.6416666666666667,0.35
883,1612,0,0.005,0.05
497,1170,0,0.08,0.545
204,1961,0,0.0,0.07
396,3063,0,0.45,0.52
1272,2490,0,0.005,0.0
587,1170,0,0.095,0.905
336,3037,0,0.42754548198068426,0.42754548198068426
646,2501,0,0.02,0.565
642,1927,0,0.015,0.0
342,570,0,0.06,0.11
1241,3092,0,0.0,0.005
518,3194,0,0.015,0.07
