ltable_id,rtable_id,label,score,phase,index
324,2064,0,0.3,drift,1684
844,969,1,0.07,drift,1685
225,2165,0,0.035,drift,1686
1083,983,1,0.94,drift,1687
274,1666,0,0.4406545392536525,drift,1688
897,2393,0,0.015,drift,1689
1002,802,1,0.215,drift,1690
270,2141,0,0.0,drift,1691
618,1183,0,0.045,drift,1692
13,2425,0,0.355,drift,1693
778,3039,0,0.01,drift,1694
1294,2159,0,0.29,drift,1695
29,3207,0,0.675,drift,1696
593,946,0,0.0,drift,1697
646,3021,0,0.565,drift,1698
1037,768,1,0.2635416666666666,drift,1699
1212,2060,0,0.005,drift,1700
1054,762,0,0.045,drift,1701
574,3190,0,0.09,drift,1702
803,3188,0,0.09,drift,1703
852,2998,0,0.015,drift,1704
282,2835,0,0.175,drift,1705
540,2521,0,0.05,drift,1706
1332,288,0,0.0,drift,1707
1118,426,0,0.0,drift,1708
819,558,0,0.0,drift,1709
597,1678,0,0.355,drift,1710
1241,3055,0,0.405,drift,1711
284,312,0,0.025,drift,1712
606,1886,0,0.0,drift,1713
642,428,0,0.0,drift,1714
480,1519,0,0.405,drift,1715
646,2143,0,0.8990070206706788,drift,1716
1102,967,1,0.6067552186943491,drift,1717
572,372,0,0.035,drift,1718
541,3190,0,0.005,drift,1719
204,53,0,0.05,drift,1720
625,2755,0,0.0,drift,1721
498,2027,0,0.88,drift,1722
541,3187,0,0.285,drift,1723
578,1687,0,0.0,drift,1724
133,46,0,0.05,drift,1725
892,2807,0,0.09480000000000001,drift,1726
490,327,0,0.08900000000000001,drift,1727
933,3119,0,0.075,drift,1728
543,1667,0,0.035,drift,1729
186,1518,1,0.9193205122103412,drift,1730
599,3021,0,0.65,drift,1731
601,2048,1,0.24317098662207356,drift,1732
592,176,0,0.015,drift,1733
671,2993,0,0.135,drift,1734
557,448,0,0.0,drift,1735
624,195,0,0.025,drift,1736
556,3048,0,0.725,drift,1737
1196,2508,0,0.115,drift,1738
258,2803,0,0.0,drift,1739
1212,2133,0,0.04,drift,1740
883,216,0,0.0,drift,1741
668,220,1,0.015,drift,1742
642,911,0,0.31,drift,1743
910,1017,0,0.22,drift,1744
578,3027,0,0.3597826086956522,drift,1745
571,2474,0,0.19,drift,1746
1258,1044,1,0.38,drift,1747
339,3066,0,0.11,drift,1748
1061,1559,0,0.08,drift,1749
592,955,0,0.005,drift,1750
517,2839,0,0.04,drift,1751
1158,985,0,0.15,drift,1752
1064,691,0,0.42,drift,1753
138,1991,0,0.165,drift,1754
484,921,0,0.0,drift,1755
285,450,0,0.12,drift,1756
597,426,0,0.0,drift,1757
599,423,0,0.025,drift,1758
110,2592,0,0.025,drift,1759
662,77,0,0.0,drift,1760
907,1118,0,0.64,drift,1761
425,2560,0,0.04,drift,1762
553,999,0,0.028999999999999998,drift,1763
578,3187,0,0.33,drift,1764
146,3183,0,0.02,drift,1765
522,3199,0,0.065,drift,1766
1130,2393,0,0.0,drift,1767
135,100,0,0.0,drift,1768
522,2837,0,0.0,drift,1769
1195,1033,0,0.06375,drift,1770
699,2054,0,0.11,drift,1771
565,452,0,0.08,drift,1772
1099,2425,1,0.56,drift,1773
350,99,0,0.025,drift,1774
423,2816,0,0.105,drift,1775
970,2714,0,0.08,drift,1776
518,2600,0,0.005,drift,1777
271,2497,0,0.01,drift,1778
804,2274,0,0.54,drift,1779
511,3220,0,0.02,drift,1780
916,3106,0,0.07,drift,1781
640,323,1,0.8990070206706788,drift,1782
584,3160,0,0.07,drift,1783
1262,3161,0,0.0,drift,1784
493,2391,0,0.0,drift,1785
12,1159,0,0.03,drift,1786
895,2560,0,0.05,drift,1787
129,3159,0,0.07,drift,1788
333,168,0,0.0,drift,1789
26,367,0,0.0,drift,1790
396,1311,0,0.0,drift,1791
548,3063,0,0.28419437340153453,drift,1792
26,3017,0,0.0,drift,1793
225,1001,0,0.025,drift,1794
1284,2960,0,0.005,drift,1795
1072,2046,1,0.03,drift,1796
564,1097,0,0.0,drift,1797
1202,2892,0,0.115,drift,1798
606,2257,0,0.03,drift,1799
0,1878,1,0.655,drift,1800
662,2959,0,0.125,drift,1801
1022,306,0,0.025,drift,1802
275,3108,0,0.02,drift,1803
1304,1116,0,0.09,drift,1804
70,1485,0,0.145,drift,1805
873,3063,0,0.215,drift,1806
398,2938,0,0.24317098662207356,drift,1807
44,832,0,0.165,drift,1808
45,2849,0,0.235,drift,1809
1227,1088,1,0.23,drift,1810
275,2995,0,0.5829781376518218,drift,1811
329,2894,0,0.8990070206706788,drift,1812
877,195,1,0.015,drift,1813
821,2096,0,0.4,drift,1814
165,1728,0,0.065,drift,1815
109,3016,0,0.76,drift,1816
541,3194,0,0.005,drift,1817
27,3160,0,0.0,drift,1818
1177,1014,0,0.57,drift,1819
135,1129,0,0.075,drift,1820
1262,324,0,0.005,drift,1821
1111,2680,0,0.09,drift,1822
274,832,0,0.035,drift,1823
840,2292,0,0.0,drift,1824
654,2961,0,0.0,drift,1825
687,97,0,0.0,drift,1826
602,1146,0,0.65,drift,1827
642,216,0,0.005,drift,1828
1190,2447,0,0.42,drift,1829
1196,2076,0,0.005,drift,1830
547,3171,0,0.005,drift,1831
252,1786,0,0.22,drift,1832
1322,368,0,0.0,drift,1833
515,423,0,0.025,drift,1834
492,2853,0,0.0,drift,1835
389,3022,0,0.2895694090298209,drift,1836
539,1214,0,0.005,drift,1837
1264,3089,0,0.12,drift,1838
917,3132,0,0.02,drift,1839
1223,2852,0,0.055,drift,1840
395,2906,1,0.12,drift,1841
586,3134,0,0.0,drift,1842
334,3031,1,0.9649129665954811,drift,1843
114,3033,0,0.075,drift,1844
157,1958,0,0.07,drift,1845
989,2097,0,0.6505036836088709,drift,1846
271,1207,0,0.0,drift,1847
184,1771,0,0.134,drift,1848
946,3140,0,0.155,drift,1849
852,3003,0,0.039,drift,1850
279,2108,1,0.47065453925365247,drift,1851
784,412,0,0.005,drift,1852
578,1636,0,0.11,drift,1853
606,2853,0,0.005,drift,1854
1005,292,0,0.025,drift,1855
907,3110,0,0.06,drift,1856
680,266,1,0.115,drift,1857
1037,3036,0,0.17,drift,1858
852,2591,0,0.24478571428571425,drift,1859
973,461,0,0.3202572388986106,drift,1860
736,372,0,0.0,drift,1861
350,923,0,0.0,drift,1862
443,3117,0,0.7032280525846701,drift,1863
548,2516,0,0.38833333333333336,drift,1864
571,430,0,0.0,drift,1865
271,1497,0,0.12481551226551227,drift,1866
662,111,0,0.0,drift,1867
1246,1268,0,0.145,drift,1868
514,2818,0,0.485,drift,1869
187,1516,1,0.3,drift,1870
1056,2584,0,0.045,drift,1871
820,185,0,0.05,drift,1872
1198,1367,0,0.0,drift,1873
1127,2109,0,0.005,drift,1874
1053,2835,0,0.395,drift,1875
271,831,0,0.0,drift,1876
751,2707,0,0.005,drift,1877
625,1409,0,0.0,drift,1878
176,2996,0,0.9025773918916449,drift,1879
1176,540,0,0.475,drift,1880
229,2141,0,0.08,drift,1881
557,939,0,0.0,drift,1882
1284,2009,0,0.214375,drift,1883
1229,145,0,0.8990070206706788,drift,1884
146,915,0,0.065,drift,1885
511,2877,0,0.05,drift,1886
857,2167,0,0.27421052631578946,drift,1887
1337,1844,0,0.45,drift,1888
546,2649,0,0.05866666666666667,drift,1889
528,1265,0,0.055,drift,1890
820,2011,0,0.02,drift,1891
875,1592,0,0.055,drift,1892
834,3012,0,0.01,drift,1893
1105,107,0,0.135,drift,1894
1072,402,0,0.28,drift,1895
229,312,0,0.0,drift,1896
866,203,1,0.15,drift,1897
176,845,0,0.165,drift,1898
1251,1738,0,0.04,drift,1899
1272,1342,1,0.32,drift,1900
681,1600,0,0.545,drift,1901
840,2175,0,0.055,drift,1902
1177,2411,0,0.0,drift,1903
917,772,0,0.04,drift,1904
208,1940,0,0.19,drift,1905
912,763,0,0.505,drift,1906
145,3126,0,0.7218333333333333,drift,1907
543,145,0,0.25,drift,1908
105,3022,0,0.8990070206706788,drift,1909
74,1599,1,0.535,drift,1910
812,2797,1,0.1,drift,1911
490,100,0,0.0,drift,1912
114,3034,0,0.075,drift,1913
129,2958,0,0.085,drift,1914
465,1763,0,0.0,drift,1915
1179,891,0,0.08,drift,1916
1214,549,1,0.40666666666666673,drift,1917
827,2335,0,0.0,drift,1918
594,1447,0,0.0,drift,1919
514,3085,0,0.075,drift,1920
997,2255,1,0.4625714285714285,drift,1921
1022,1484,0,0.02625,drift,1922
606,2818,0,0.125,drift,1923
544,1585,0,0.01,drift,1924
632,332,0,0.03,drift,1925
202,59,0,0.525,drift,1926
1300,9,0,0.055,drift,1927
1014,773,1,0.505,drift,1928
486,2446,1,0.07,drift,1929
536,3094,0,0.0,drift,1930
971,845,0,0.165,drift,1931
1110,2023,0,0.0,drift,1932
1305,1852,0,0.005,drift,1933
341,556,0,0.015,drift,1934
570,2853,0,0.0,drift,1935
1039,3069,0,0.6877678571428573,drift,1936
548,1068,0,0.129,drift,1937
1264,2510,0,0.045,drift,1938
971,2313,0,0.8990070206706788,drift,1939
216,372,0,0.0,drift,1940
1185,2926,0,0.01,drift,1941
1145,2137,0,0.005,drift,1942
824,1322,0,0.0,drift,1943
496,1828,0,0.049,drift,1944
572,368,0,0.0,drift,1945
382,1089,0,0.0,drift,1946
112,3106,0,0.02,drift,1947
876,951,0,0.155,drift,1948
1127,2331,0,0.08,drift,1949
753,125,0,0.015,drift,1950
443,1715,0,0.0,drift,1951
541,1120,0,0.01,drift,1952
131,3107,1,0.975,drift,1953
577,2837,0,0.205,drift,1954
1057,919,0,0.03,drift,1955
1078,2936,0,0.2,drift,1956
146,3029,0,0.535,drift,1957
27,1188,0,0.15,drift,1958
425,1118,0,0.83,drift,1959
858,3204,0,0.005,drift,1960
1017,2062,0,0.015,drift,1961
532,0,0,0.215,drift,1962
567,3143,0,0.035,drift,1963
176,621,0,0.165,drift,1964
1069,1787,0,0.265,drift,1965
620,352,0,0.105,drift,1966
805,1637,0,0.165,drift,1967
605,3175,0,0.13,drift,1968
516,1146,0,0.395,drift,1969
523,111,0,0.02,drift,1970
520,2301,0,0.005,drift,1971
408,2813,0,0.07,drift,1972
23,2108,0,0.275,drift,1973
364,1900,0,0.025,drift,1974
606,2848,0,0.0,drift,1975
1303,743,1,0.19,drift,1976
514,3199,0,0.01,drift,1977
1305,1105,0,0.09480000000000001,drift,1978
863,891,0,0.07,drift,1979
1176,2595,0,0.125,drift,1980
645,1514,0,0.005,drift,1981
90,344,0,0.085,drift,1982
599,832,0,0.0,drift,1983
589,1138,0,0.845,drift,1984
492,1961,0,0.0,drift,1985
874,787,0,0.005,drift,1986
184,1553,0,0.325,drift,1987
863,2392,0,0.015,drift,1988
588,521,0,0.0,drift,1989
1255,1078,1,0.155,drift,1990
821,1561,1,0.76,drift,1991
1308,2773,0,0.0,drift,1992
993,1214,0,0.02,drift,1993
702,410,1,0.355,drift,1994
608,216,0,0.075,drift,1995
593,893,0,0.0,drift,1996
944,2139,0,0.015,drift,1997
520,922,0,0.005,drift,1998
465,485,0,0.0,drift,1999
1290,1057,0,0.0,drift,2000
803,2393,0,0.005,drift,2001
1353,1475,0,0.4406545392536525,drift,2002
82,878,0,0.095,drift,2003
578,1652,0,0.005,drift,2004
1111,2811,0,0.0,drift,2005
947,2070,0,0.075,drift,2006
12,2847,0,0.0,drift,2007
858,998,0,0.0,drift,2008
975,1517,0,0.9649129665954811,drift,2009
645,924,0,0.015,drift,2010
208,1865,0,0.1,drift,2011
892,428,0,0.0,drift,2012
374,2815,1,0.9649129665954811,drift,2013
511,1973,0,0.01,drift,2014
3,1879,1,0.19,drift,2015
1021,2839,0,0.0,drift,2016
522,2821,0,0.195,drift,2017
570,795,1,0.12,drift,2018
1105,3026,0,0.06,drift,2019
632,1011,0,0.06346666666666667,drift,2020
515,2804,1,0.635,drift,2021
1004,1424,0,0.12,drift,2022
586,1823,0,0.185,drift,2023
225,2847,0,0.075,drift,2024
844,2463,1,0.07,drift,2025
951,2998,0,0.0,drift,2026
250,2524,0,0.7274488107650712,drift,2027
586,3133,0,0.075,drift,2028
1038,2083,0,0.155,drift,2029
760,397,1,0.03,drift,2030
951,2839,0,0.01,drift,2031
1186,70,0,0.1,drift,2032
67,3151,0,0.07,drift,2033
48,2078,0,0.6505036836088709,drift,2034
851,3056,0,0.03,drift,2035
593,897,0,0.0,drift,2036
823,2518,0,0.4,drift,2037
1170,1072,0,0.0,drift,2038
148,2334,0,0.235,drift,2039
993,1311,0,0.005,drift,2040
652,318,1,0.09,drift,2041
511,1748,0,0.085,drift,2042
348,1007,0,0.0,drift,2043
295,2969,0,0.24317098662207356,drift,2044
827,2183,0,0.005,drift,2045
592,355,0,0.0,drift,2046
225,3171,0,0.01,drift,2047
118,2199,0,0.03,drift,2048
1269,1026,0,0.025,drift,2049
312,2771,0,0.305,drift,2050
250,1148,0,0.0,drift,2051
518,1137,0,0.025,drift,2052
1174,372,0,0.005,drift,2053
923,893,0,0.0,drift,2054
23,312,0,0.0,drift,2055
3,1068,0,0.01,drift,2056
593,372,0,0.005,drift,2057
800,3053,0,0.285,drift,2058
837,1595,0,0.1939473684210526,drift,2059
319,3106,0,0.06,drift,2060
1242,787,0,0.07,drift,2061
892,2308,0,0.7274488107650712,drift,2062
597,1146,0,0.09,drift,2063
27,2591,0,0.01,drift,2064
1110,2036,0,0.085,drift,2065
557,2473,0,0.0,drift,2066
142,1769,0,0.365,drift,2067
87,3194,0,0.01,drift,2068
593,558,0,0.0,drift,2069
678,845,0,0.035,drift,2070
1075,797,0,0.0,drift,2071
736,2393,0,0.0,drift,2072
1166,2167,1,0.405,drift,2073
320,3054,0,0.02,drift,2074
309,3050,0,0.0,drift,2075
516,331,0,0.03,drift,2076
514,1132,0,0.355,drift,2077
361,70,0,0.075,drift,2078
432,554,0,0.0,drift,2079
522,1207,0,0.035,drift,2080
910,902,0,0.0,drift,2081
630,274,1,0.105,drift,2082
602,1842,0,0.0,drift,2083
553,946,0,0.0,drift,2084
5,345,0,0.085,drift,2085
1190,2426,1,0.035,drift,2086
989,2151,0,0.6505036836088709,drift,2087
516,902,0,0.425,drift,2088
577,3143,0,0.0,drift,2089
1038,741,0,0.29,drift,2090
1068,2093,0,0.045,drift,2091
93,2195,0,0.005,drift,2092
492,3160,0,0.025,drift,2093
1101,2370,0,0.525,drift,2094
1264,3003,0,0.0,drift,2095
837,531,0,0.005,drift,2096
267,190,0,0.0,drift,2097
265,902,0,0.0,drift,2098
948,2038,0,0.0,drift,2099
518,998,0,0.75,drift,2100
1349,1017,0,0.9649129665954811,drift,2101
937,1757,0,0.16,drift,2102
364,145,0,0.035,drift,2103
614,3175,0,0.675,drift,2104
157,145,0,0.8990070206706788,drift,2105
614,2364,0,0.07,drift,2106
991,2062,0,0.23,drift,2107
614,3190,0,0.075,drift,2108
412,1017,0,0.22,drift,2109
1078,2139,0,0.045,drift,2110
516,3032,0,0.145,drift,2111
61,3046,0,0.005,drift,2112
243,141,1,0.72,drift,2113
695,2768,0,0.8990070206706788,drift,2114
145,1643,0,0.075,drift,2115
225,1162,0,0.025,drift,2116
1341,2851,0,0.8990070206706788,drift,2117
1307,716,1,0.47,drift,2118
999,2265,0,0.315,drift,2119
671,3036,0,0.085,drift,2120
604,2165,0,0.11,drift,2121
1115,1033,0,0.005,drift,2122
258,1864,0,0.16645833333333332,drift,2123
1053,243,0,0.16,drift,2124
1014,2290,0,0.28,drift,2125
827,2249,0,0.005,drift,2126
1066,2108,0,0.105,drift,2127
1170,2392,0,0.185,drift,2128
670,3183,0,0.0,drift,2129
710,2139,0,0.9649129665954811,drift,2130
609,3034,0,0.015,drift,2131
573,752,0,0.005,drift,2132
1286,2336,1,0.455,drift,2133
798,3110,0,0.07,drift,2134
851,783,0,0.04,drift,2135
738,2018,0,0.025,drift,2136
820,2355,0,0.02,drift,2137
193,1524,1,0.2,drift,2138
541,1687,0,0.005,drift,2139
1290,562,0,0.0,drift,2140
382,939,0,0.0,drift,2141
512,2271,0,0.015,drift,2142
1198,1350,0,0.0,drift,2143
1360,1908,0,0.0,drift,2144
958,986,0,0.015,drift,2145
532,922,1,0.4033333333333334,drift,2146
1024,1032,0,0.35,drift,2147
515,2996,0,0.995,drift,2148
786,2568,1,0.43375,drift,2149
562,192,0,0.12375,drift,2150
883,3161,0,0.1,drift,2151
513,2527,0,0.43875,drift,2152
333,1675,0,0.09,drift,2153
161,1491,1,0.6332568734015345,drift,2154
310,3103,1,0.9121820728291317,drift,2155
580,1099,0,0.075,drift,2156
27,1183,0,0.105,drift,2157
452,338,0,0.085,drift,2158
713,978,0,0.145,drift,2159
827,2758,1,0.585,drift,2160
518,915,1,0.445,drift,2161
586,922,0,0.005,drift,2162
753,2877,0,0.2913391102436398,drift,2163
586,3034,0,0.095,drift,2164
276,2143,0,0.23,drift,2165
875,2615,0,0.22,drift,2166
749,345,1,0.29,drift,2167
407,1647,0,0.06,drift,2168
606,1011,0,0.015,drift,2169
219,1769,0,0.365,drift,2170
364,1696,0,0.005,drift,2171
333,891,0,0.005,drift,2172
1198,1214,0,0.0,drift,2173
1305,137,0,0.290875,drift,2174
762,396,1,0.4,drift,2175
1322,452,0,0.08,drift,2176
982,2762,1,0.23,drift,2177
578,831,0,0.0,drift,2178
333,1183,0,0.0,drift,2179
3,199,0,0.0,drift,2180
105,3021,0,0.565,drift,2181
642,448,0,0.005,drift,2182
47,2987,0,0.01,drift,2183
517,984,0,0.0,drift,2184
251,2959,0,0.0,drift,2185
674,256,1,0.6160916288861561,drift,2186
1262,367,0,0.05,drift,2187
804,2122,0,0.19274999999999998,drift,2188
1177,2518,0,0.1,drift,2189
361,977,0,0.0,drift,2190
1174,354,0,0.0,drift,2191
496,111,0,0.23,drift,2192
197,1999,0,0.155,drift,2193
25,1445,1,1.0,drift,2194
1090,892,0,0.09,drift,2195
515,3009,0,0.205,drift,2196
837,508,0,0.2,drift,2197
142,1817,0,0.1,drift,2198
1246,1223,0,0.125,drift,2199
930,960,0,0.0,drift,2200
462,202,0,0.015,drift,2201
1020,2589,0,0.135,drift,2202
837,371,0,0.2694,drift,2203
556,906,0,0.52625,drift,2204
359,2894,0,0.05,drift,2205
518,2877,0,0.135,drift,2206
137,1890,0,0.07,drift,2207
196,76,0,0.14,drift,2208
578,3220,0,0.10400000000000001,drift,2209
967,277,0,0.06,drift,2210
44,2851,0,0.8990070206706788,drift,2211
322,452,0,0.07,drift,2212
322,521,0,0.0,drift,2213
350,242,0,0.0,drift,2214
355,1210,0,0.03,drift,2215
444,1432,0,0.13,drift,2216
858,2877,0,0.015,drift,2217
207,2287,0,0.0,drift,2218
145,1132,0,0.7218333333333333,drift,2219
497,2877,0,0.105,drift,2220
592,950,0,0.0,drift,2221
496,2818,0,0.1989473684210526,drift,2222
808,1052,0,0.045,drift,2223
886,2309,1,0.585,drift,2224
574,1975,0,0.04,drift,2225
1328,1114,0,0.17,drift,2226
762,1447,0,0.235,drift,2227
468,3005,0,0.02,drift,2228
858,3215,0,0.16,drift,2229
1149,920,1,0.125,drift,2230
584,959,1,0.6830368975149227,drift,2231
883,2671,0,0.005,drift,2232
465,242,0,0.175,drift,2233
265,917,0,0.0,drift,2234
112,3110,0,0.055,drift,2235
583,2844,0,0.065,drift,2236
393,1852,0,0.005,drift,2237
695,1548,0,0.095,drift,2238
330,1201,0,0.72,drift,2239
781,2206,0,0.295,drift,2240
1169,1168,0,0.21,drift,2241
781,3204,0,0.11,drift,2242
644,3107,0,0.2,drift,2243
285,2856,0,0.065,drift,2244
632,1514,0,0.33,drift,2245
91,3145,0,0.005,drift,2246
363,563,0,0.0,drift,2247
1262,893,0,0.005,drift,2248
27,2853,0,0.005,drift,2249
44,1666,0,0.8990070206706788,drift,2250
18,2873,0,0.015,drift,2251
93,1497,0,0.155,drift,2252
1084,2108,0,0.035,drift,2253
892,372,0,0.135,drift,2254
829,1495,0,0.0,drift,2255
527,960,0,0.0,drift,2256
971,1475,0,0.8990070206706788,drift,2257
544,111,0,0.285,drift,2258
26,902,0,0.02,drift,2259
1322,3161,0,0.235,drift,2260
126,2958,0,0.085,drift,2261
1170,2802,0,0.01,drift,2262
278,3108,0,0.065,drift,2263
270,192,0,0.005,drift,2264
225,3204,0,0.05,drift,2265
587,1514,0,0.565,drift,2266
1051,3062,0,0.305,drift,2267
606,1014,0,0.09,drift,2268
837,946,0,0.01,drift,2269
593,242,0,0.005,drift,2270
1142,932,0,0.0,drift,2271
923,986,0,0.0,drift,2272
578,1075,0,0.005,drift,2273
578,1585,0,0.13860952380952382,drift,2274
79,1190,0,0.94,drift,2275
324,2982,0,0.375,drift,2276
558,621,0,0.095,drift,2277
1141,995,0,0.615,drift,2278
492,2150,0,0.025,drift,2279
788,2347,0,0.35,drift,2280
883,1612,0,0.05,drift,2281
497,1170,0,0.545,drift,2282
204,1961,0,0.07,drift,2283
396,3063,0,0.52,drift,2284
1272,2490,0,0.0,drift,2285
587,1170,0,0.905,drift,2286
336,3037,0,0.4275454819806843,drift,2287
646,2501,0,0.565,drift,2288
642,1927,0,0.0,drift,2289
342,570,0,0.11,drift,2290
1241,3092,0,0.005,drift,2291
518,3194,0,0.07,drift,2292
