ltable_id,rtable_id,label,base_score,shift_score
642,216,0,0.0,0.0
1190,2447,0,0.5845833333333333,0.5345833333333334
1196,2076,0,0.0,0.0
547,3171,0,0.0,0.005
252,1786,0,0.65,0.645
1322,368,0,0.0,0.0
515,423,0,0.005,0.005
492,2853,0,0.005,0.01
389,3022,0,0.03,0.03
539,1214,0,0.0,0.0
1264,3089,0,0.01,0.015
917,3132,0,0.035,0.115
1223,2852,0,0.06,0.06
395,2906,1,0.435,0.355
586,3134,0,0.0,0.0
334,3031,1,0.8306388888888888,0.7256388888888888
114,3033,0,0.0,0.0
157,1958,0,0.135,0.025
989,2097,0,0.435,0.325
271,1207,0,0.0,0.0
184,1771,0,0.175,0.205
946,3140,0,0.015,0.025
852,3003,0,0.005,0.015
279,2108,1,0.47065453925365247,0.5165920392536525
784,412,0,0.0,0.0
578,1636,0,0.16,0.205
606,2853,0,0.0,0.0
1005,292,0,0.025,0.035
907,3110,0,0.0,0.0
680,266,1,0.985,0.925
1037,3036,0,0.165,0.165
852,2591,0,0.035,0.08
973,461,0,0.28,0.305
736,372,0,0.0,0.0
350,923,0,0.0,0.0
443,3117,0,0.105,0.1
548,2516,0,0.455,0.47
571,430,0,0.0,0.005
271,1497,0,0.0,0.0
662,111,0,0.0,0.0
1246,1268,0,0.0,0.0
514,2818,0,0.065,0.075
187,1516,1,0.345,0.345
1056,2584,0,0.435,0.49
820,185,0,0.215,0.235
1198,1367,0,0.0,0.0
1127,2109,0,0.0,0.0
1053,2835,0,0.105,0.085
271,831,0,0.0,0.0
751,2707,0,0.005,0.005
625,1409,0,0.0,0.0
176,2996,0,0.19,0.19
1176,540,0,0.355,0.34
229,2141,0,0.27,0.345
557,939,0,0.0,0.0
1284,2009,0,0.2046607142857143,0.20466071428571428
1229,145,0,0.065,0.06
146,915,0,0.045,0.065
511,2877,0,0.0,0.025
857,2167,0,0.02,0.06
1337,1844,0,0.52,0.52
546,2649,0,0.0,0.005
528,1265,0,0.03,0.035
820,2011,0,0.035,0.095
875,1592,0,0.04,0.03
834,3012,0,0.01,0.005
1105,107,0,0.14,0.12
1072,402,0,0.26,0.23
229,312,0,0.0,0.0
866,203,1,0.875,0.805
176,845,0,0.155,0.095
1251,1738,0,0.125,0.155
1272,1342,1,0.99,0.99
681,1600,0,0.15,0.135
840,2175,0,0.055,0.055
1177,2411,0,0.0,0.005
917,772,0,0.19,0.16
208,1940,0,0.02,0.015
912,763,0,0.66,0.595
145,3126,0,0.03,0.045
543,145,0,0.0,0.015
105,3022,0,0.04,0.04
74,1599,1,0.565,0.48
812,2797,1,0.04,0.04
490,100,0,0.0,0.0
114,3034,0,0.0,0.0
129,2958,0,0.04,0.04
465,1763,0,0.0,0.01
1179,891,0,0.095,0.12
1214,549,1,0.39454545454545453,0.3645454545454545
827,2335,0,0.0,0.0
594,1447,0,0.0,0.0
514,3085,0,0.835,0.815
997,2255,1,0.37333333333333335,0.28833333333333333
1022,1484,0,0.04625,0.06125
606,2818,0,0.09,0.13
544,1585,0,0.005,0.005
632,332,0,0.0,0.02
202,59,0,0.015,0.065
1300,9,0,0.925,0.925
1014,773,1,0.855,0.78
486,2446,1,0.225,0.155
536,3094,0,0.0,0.005
971,845,0,0.455,0.325
1110,2023,0,0.0,0.0
1305,1852,0,0.0,0.015
341,556,0,0.0,0.0
570,2853,0,0.0,0.02
1039,3069,0,0.58,0.515
548,1068,0,0.09,0.125
1264,2510,0,0.005,0.005
971,2313,0,0.01,0.02
216,372,0,0.0,0.03
1185,2926,0,0.0,0.0
1145,2137,0,0.01,0.01
824,1322,0,0.0,0.0
496,1828,0,0.0,0.015
572,368,0,0.0,0.005
382,1089,0,0.005,0.005
112,3106,0,0.26,0.29
876,951,0,0.065,0.16
1127,2331,0,0.055,0.1
753,125,0,0.01,0.015
443,1715,0,0.0,0.0
541,1120,0,0.02,0.045
131,3107,1,0.6835,0.6785
577,2837,0,0.3,0.25
1057,919,0,0.0,0.0
1078,2936,0,0.0,0.0
146,3029,0,0.035,0.045
27,1188,0,0.015,0.015
425,1118,0,0.46,0.485
858,3204,0,0.0,0.005
1017,2062,0,0.01,0.01
532,0,0,0.18,0.18
567,3143,0,0.0,0.0
176,621,0,0.055,0.04
1069,1787,0,0.43,0.415
620,352,0,0.13,0.155
805,1637,0,0.245,0.245
605,3175,0,0.005,0.005
516,1146,0,0.02,0.075
523,111,0,0.01,0.015
520,2301,0,0.0,0.0
408,2813,0,0.155,0.13
23,2108,0,0.10666071428571428,0.10666071428571428
364,1900,0,0.02,0.045
606,2848,0,0.0,0.0
1303,743,1,0.375,0.36
514,3199,0,0.0,0.005
1305,1105,0,0.0,0.0
863,891,0,0.04,0.035
1176,2595,0,0.025,0.01
645,1514,0,0.0,0.0
90,344,0,0.0,0.01
599,832,0,0.0,0.0
589,1138,0,0.715,0.605
492,1961,0,0.0,0.0
874,787,0,0.0,0.0
184,1553,0,0.295,0.305
863,2392,0,0.29,0.225
588,521,0,0.03,0.06
1255,1078,1,0.49,0.455
821,1561,1,0.505,0.44
1308,2773,0,0.0,0.0
993,1214,0,0.02,0.055
702,410,1,0.68,0.64
608,216,0,0.015,0.055
593,893,0,0.005,0.015
944,2139,0,0.01,0.01
520,922,0,0.0,0.0
465,485,0,0.005,0.015
1290,1057,0,0.0,0.0
803,2393,0,0.0,0.05
1353,1475,0,0.045,0.06
82,878,0,0.045,0.035
578,1652,0,0.0,0.0
1111,2811,0,0.0,0.0
947,2070,0,0.025,0.025
12,2847,0,0.0,0.0
858,998,0,0.005,0.005
975,1517,0,0.825,0.73
645,924,0,0.005,0.015
208,1865,0,0.0,0.0
892,428,0,0.0,0.005
374,2815,1,0.945,0.785
511,1973,0,0.0,0.0
3,1879,1,0.61,0.55
1021,2839,0,0.0,0.01
522,2821,0,0.185,0.175
570,795,1,0.93,0.82
1105,3026,0,0.005,0.005
632,1011,0,0.0,0.005
515,2804,1,0.535,0.465
1004,1424,0,0.185,0.185
586,1823,0,0.075,0.115
225,2847,0,0.02,0.035
844,2463,1,0.11,0.095
951,2998,0,0.0,0.0
250,2524,0,0.42,0.415
586,3133,0,0.0,0.0
1038,2083,0,0.1,0.115
760,397,1,0.02,0.01
951,2839,0,0.02,0.02
1186,70,0,0.2,0.255
67,3151,0,0.12,0.235
48,2078,0,0.11,0.125
851,3056,0,0.025,0.025
593,897,0,0.0,0.015
823,2518,0,0.29,0.275
1170,1072,0,0.005,0.005
148,2334,0,0.0,0.0
993,1311,0,0.0,0.0
652,318,1,0.82,0.84
511,1748,0,0.025,0.04
348,1007,0,0.0,0.01
295,2969,0,0.24317098662207356,0.33817098662207357
827,2183,0,0.0,0.0
592,355,0,0.0,0.02
225,3171,0,0.0,0.005
118,2199,0,0.02,0.08
1269,1026,0,0.005,0.005
312,2771,0,0.235,0.285
250,1148,0,0.0,0.0
518,1137,0,0.035,0.055
1174,372,0,0.0,0.025
923,893,0,0.0,0.005
23,312,0,0.0,0.0
3,1068,0,0.0,0.0
593,372,0,0.01,0.04
800,3053,0,0.285,0.32
837,1595,0,0.005,0.03
319,3106,0,0.225,0.245
1242,787,0,0.025,0.125
892,2308,0,0.4822222222222222,0.4272222222222222
597,1146,0,0.0,0.0
27,2591,0,0.005,0.01
1110,2036,0,0.155,0.15
557,2473,0,0.0,0.0
142,1769,0,0.015,0.02
87,3194,0,0.0,0.0
593,558,0,0.0,0.005
678,845,0,0.075,0.075
1075,797,0,0.0,0.0
736,2393,0,0.0,0.005
1166,2167,1,0.36,0.405
320,3054,0,0.025,0.025
309,3050,0,0.005,0.005
516,331,0,0.08,0.265
514,1132,0,0.005,0.03
361,70,0,0.04,0.1
432,554,0,0.0,0.0
522,1207,0,0.0,0.0
910,902,0,0.0,0.0
630,274,1,0.485,0.56
602,1842,0,0.0,0.0
553,946,0,0.0,0.005
5,345,0,0.005,0.03
1190,2426,1,0.015,0.025
989,2151,0,0.145,0.25
516,902,0,0.43,0.445
577,3143,0,0.0,0.0
1038,741,0,0.065,0.065
1068,2093,0,0.03,0.08
93,2195,0,0.0,0.005
492,3160,0,0.0,0.005
1101,2370,0,0.25366666666666665,0.25866666666666666
1264,3003,0,0.0,0.005
837,531,0,0.025,0.065
267,190,0,0.0,0.01
265,902,0,0.0,0.0
948,2038,0,0.005,0.005
518,998,0,0.27399999999999997,0.284
1349,1017,0,0.645,0.605
937,1757,0,0.08,0.175
364,145,0,0.21,0.22
614,3175,0,0.035,0.05
157,145,0,0.14,0.13
614,2364,0,0.03,0.025
991,2062,0,0.02,0.035
614,3190,0,0.0,0.005
412,1017,0,0.045,0.105
1078,2139,0,0.005,0.005
516,3032,0,0.135,0.18
61,3046,0,0.01,0.01
243,141,1,0.5983333333333333,0.5983333333333333
695,2768,0,0.03,0.035
145,1643,0,0.15,0.23
225,1162,0,0.0,0.0
1341,2851,0,0.005,0.065
1307,716,1,0.745,0.635
999,2265,0,0.61,0.615
671,3036,0,0.415,0.39
604,2165,0,0.01,0.035
1115,1033,0,0.0,0.01
258,1864,0,0.075,0.095
1053,243,0,0.445,0.385
1014,2290,0,0.7,0.615
827,2249,0,0.0,0.0
1066,2108,0,0.05,0.04
1170,2392,0,0.0,0.0
670,3183,0,0.0,0.0
710,2139,0,0.32145833333333335,0.3014583333333334
609,3034,0,0.01,0.01
573,752,0,0.0,0.0
1286,2336,1,1.0,1.0
798,3110,0,0.005,0.005
851,783,0,0.01,0.01
738,2018,0,0.04,0.045
820,2355,0,0.135,0.12
193,1524,1,0.0,0.0
541,1687,0,0.0,0.005
1290,562,0,0.0,0.0
382,939,0,0.0,0.0
512,2271,0,0.005,0.005
1198,1350,0,0.0,0.0
1360,1908,0,0.005,0.025
958,986,0,0.0,0.065
532,922,1,0.65,0.555
1024,1032,0,0.93175,0.8867499999999999
515,2996,0,0.38,0.38
786,2568,1,0.9156031746031746,0.8148888888888888
562,192,0,0.05,0.04
883,3161,0,0.0,0.005
513,2527,0,0.7785194805194804,0.7557738095238095
333,1675,0,0.0,0.0
161,1491,1,0.635,0.65
310,3103,1,0.6,0.585
580,1099,0,0.0,0.0
27,1183,0,0.015,0.015
452,338,0,0.09,0.14
713,978,0,0.07,0.105
827,2758,1,0.535,0.535
518,915,1,0.815,0.745
586,922,0,0.0,0.0
753,2877,0,0.0,0.0
586,3034,0,0.008333333333333333,0.008333333333333333
276,2143,0,0.025,0.02
875,2615,0,0.335,0.435
749,345,1,0.64,0.515
407,1647,0,0.01,0.01
606,1011,0,0.0,0.005
219,1769,0,0.0,0.005
364,1696,0,0.01,0.035
333,891,0,0.0,0.0
1198,1214,0,0.0,0.0
1305,137,0,0.13,0.13
762,396,1,0.335,0.335
1322,452,0,0.195,0.245
982,2762,1,0.7,0.695
578,831,0,0.0,0.0
333,1183,0,0.0,0.0
3,199,0,0.0,0.025
105,3021,0,0.145,0.205
642,448,0,0.0,0.0
47,2987,0,0.035,0.065
517,984,0,0.0,0.0
251,2959,0,0.0,0.0
674,256,1,0.035,0.035
1262,367,0,0.055,0.135
804,2122,0,0.03,0.045
1177,2518,0,0.11,0.16
361,977,0,0.0,0.0
1174,354,0,0.0,0.005
496,111,0,0.235,0.225
197,1999,0,0.175,0.195
25,1445,1,1.0,0.855
1090,892,0,0.04,0.045
515,3009,0,0.25,0.315
837,508,0,0.005,0.005
142,1817,0,0.035,0.045
1246,1223,0,0.0,0.0
930,960,0,0.0,0.005
462,202,0,0.005,0.035
1020,2589,0,0.69,0.655
837,371,0,0.335,0.335
556,906,0,0.18,0.16
359,2894,0,0.005,0.02
518,2877,0,0.0,0.0
137,1890,0,0.39,0.34
196,76,0,0.175,0.175
578,3220,0,0.01,0.03
967,277,0,0.185,0.2
44,2851,0,0.0,0.005
322,452,0,0.07,0.105
322,521,0,0.0,0.005
350,242,0,0.0,0.015
355,1210,0,0.01,0.02
444,1432,0,0.045,0.03
858,2877,0,0.025,0.03
207,2287,0,0.0,0.0
145,1132,0,0.03,0.05
497,2877,0,0.045,0.06
592,950,0,0.0,0.005
496,2818,0,0.02,0.025
808,1052,0,0.0,0.0
886,2309,1,0.84,0.74
574,1975,0,0.01,0.015
1328,1114,0,0.095,0.12
762,1447,0,0.53,0.53
468,3005,0,0.02,0.03
858,3215,0,0.12,0.13
1149,920,1,0.825,0.79
584,959,1,0.97,0.915
883,2671,0,0.0,0.0
465,242,0,0.075,0.085
265,917,0,0.01,0.075
112,3110,0,0.015,0.015
583,2844,0,0.045,0.065
393,1852,0,0.0,0.0
695,1548,0,0.255,0.26
330,1201,0,0.27,0.285
781,2206,0,0.07,0.09
1169,1168,0,0.0,0.015
781,3204,0,0.005,0.01
644,3107,0,0.17,0.165
285,2856,0,0.0,0.0
632,1514,0,0.0,0.0
91,3145,0,0.01,0.01
363,563,0,0.0,0.005
1262,893,0,0.0,0.005
27,2853,0,0.015,0.025
44,1666,0,0.005,0.03
18,2873,0,0.02,0.015
93,1497,0,0.0,0.0
1084,2108,0,0.41,0.375
892,372,0,0.05,0.115
829,1495,0,0.0,0.0
527,960,0,0.0,0.005
971,1475,0,0.005,0.005
544,111,0,0.315,0.335
26,902,0,0.0,0.06
1322,3161,0,0.18,0.185
126,2958,0,0.04,0.04
1170,2802,0,0.07,0.07
278,3108,0,0.04,0.035
270,192,0,0.005,0.005
225,3204,0,0.0,0.0
587,1514,0,0.16,0.17
1051,3062,0,0.565,0.545
606,1014,0,0.0,0.0
837,946,0,0.01,0.07
593,242,0,0.005,0.025
1142,932,0,0.0,0.0
923,986,0,0.005,0.01
578,1075,0,0.06,0.07
578,1585,0,0.0,0.0
79,1190,0,0.48,0.45
324,2982,0,0.03,0.03
558,621,0,0.4425,0.4125
1141,995,0,0.265,0.335
492,2150,0,0.01,0.01
788,2347,0,0.6416666666666667,0.6366666666666667
883,1612,0,0.005,0.01
497,1170,0,0.08,0.105
204,1961,0,0.0,0.0
396,3063,0,0.45,0.45
1272,2490,0,0.005,0.005
587,1170,0,0.095,0.095
336,3037,0,0.42754548198068426,0.47848298198068434
646,2501,0,0.02,0.125
642,1927,0,0.015,0.015
342,570,0,0.06,0.06
1241,3092,0,0.0,0.0
518,3194,0,0.015,0.03
